Population,Treatment,TOE,Fv.Fm,Fq.Fm,NPQ,qP,qN,qL,qI,phiNO,phiNPQ,npq.t,ChlIdx,AriIdx,NDVI,Site,Year,Timepoint
K,60%,228,0.7765084256050078,0.1113135425460923,1.434684231974075,0.20289965019519124,0.68482188421412,0.11832635716368525,1.2481360566672801,0.36309882310577274,0.5255822728396398,3.6370011431163674,1.703771590706895,0.8950811279551647,0.7345885875826805,Oregon,2014,Early
K,60%,240,0.7746998612807975,0.1243585775501415,1.18606839531269,0.22172848366571252,0.6675264157135008,0.12615775597416876,1.1926898220784226,0.37677409325588873,0.49878939171768727,3.3794365648976075,1.6164247862996626,0.8476808239281273,0.7279884702385719,Oregon,2014,Early
K,60%,252,0.7733701698326675,0.123447227834017,1.1740246475381224,0.2203532326696015,0.6663397016797927,0.12453823048318725,1.1816680353966176,0.3791965871080025,0.4970496051004225,3.4222475837540625,1.61287772690963,0.8255361735571181,0.7290890581014773,Oregon,2014,Early
K,60%,264,0.7751969839907338,0.11765427879331974,1.2077674184419251,0.210428056988858,0.6714726663326163,0.11839594317223975,1.2017275602196975,0.37834062640628124,0.5037001878316785,3.437638279782325,1.6027002214329775,0.8118210507856998,0.729571075576463,Oregon,2014,Early
K,60%,276,0.7766664749136998,0.11108624416939974,1.1641420259796125,0.19663871714015374,0.6620628930506782,0.10828737137832277,1.1587378107259725,0.3907315428484023,0.49796166611785003,3.3519061029254575,1.6337697717956225,0.8110306201973843,0.7325279879443325,Oregon,2014,Early
K,60%,288,0.778753142531473,0.1139587154462385,1.19128965450597,0.201488650725997,0.6680500086557095,0.1107887015756795,1.186680349882455,0.3835440822166975,0.5025651818767944,3.3568562267313475,1.61131621698715,0.8123390770596117,0.7332115951279214,Oregon,2014,Early
K,60%,300,0.7761827234732442,0.114005996174708,1.1595961795035825,0.20143805534049075,0.6614588466593032,0.11055750067935324,1.1554603485265624,0.3894464636702785,0.49688860658079825,3.36719183197168,1.634189281327945,0.8281794549271155,0.7368254528083548,Oregon,2014,Early
K,60%,312,0.7757715825923327,0.11283430248593021,1.235009527955765,0.202864605788769,0.6786841275046335,0.11428092640496265,1.23432943381105,0.37630628024355073,0.5109260893165057,3.5262428968753277,1.6015509911832826,0.8374267992157295,0.7384645901136357,Oregon,2014,Early
K,60%,324,0.7765571061643455,0.11319496837572655,1.2499591596309474,0.20604173991618374,0.6860720248974292,0.11748708249082082,1.2531878044252525,0.37209342746501073,0.5145724925866693,3.684428265910615,1.6152126001994225,0.8556667555438245,0.7421046783822978,Oregon,2014,Early
K,60%,336,0.7770474338449782,0.10762771013317317,1.352935629017505,0.19480672958408174,0.6919892127219844,0.110520450360167,1.3026096605185224,0.365109460217451,0.5272649904944853,3.59052678210974,1.6365161138710276,0.8846258324657496,0.747080393342616,Oregon,2014,Early
K,60%,348,0.77860201344367,0.09393060221069388,1.451494188975805,0.1654583151795379,0.6853505995658355,0.09033303338527075,1.31330680472155,0.36885641785920253,0.5373741518261922,3.2563229695797276,1.664471526923825,0.9114624992111106,0.7517748883442747,Oregon,2014,Early
K,60%,360,0.7794659521756387,0.10849586858278798,1.32751138578559,0.19115756666171524,0.680294768551232,0.1049100885918631,1.2753522089950176,0.3712026074787512,0.5204000472544228,3.3065419333346098,1.6378213541099975,0.925466578355331,0.7533542737701779,Oregon,2014,Early
K,60%,372,0.7804521125245055,0.1114267917912605,1.1630898581151226,0.19345730078850798,0.6577673969246175,0.10308472902637064,1.1628591680103724,0.3924357840718917,0.496334343325531,3.189296378991005,1.67835495156881,0.9478357667002155,0.7574625456398473,Oregon,2014,Early
K,60%,384,0.7781968785306514,0.11634618624035725,1.2749748454324126,0.20885558428356324,0.6863117748912805,0.1175955904898775,1.280862744676045,0.36771098986517375,0.5162013688866177,3.546781889397535,1.6799453229287025,0.9458904127643093,0.7599101254448435,Oregon,2014,Early
K,60%,396,0.7780863504140167,0.1234802083202545,1.37777850318703,0.231200897718529,0.7120183359334242,0.13961265503691664,1.3701881384577426,0.3441414874245705,0.5326375136378355,3.958703731432755,1.6940861428340475,0.9240528570073375,0.7608001147442353,Oregon,2014,Early
K,60%,408,0.780688641580604,0.09717201799168584,1.6331644301906825,0.17796602404953957,0.7228420148734342,0.10354200804494515,1.43946296042132,0.33825623771472024,0.5648201771269385,3.7833468922187,1.675903848184,0.9486728370424897,0.764293832091388,Oregon,2014,Early
K,80%,108,0.7250497447683433,0.2591399159782225,1.071508797963584,0.584755406894593,0.6652302405301875,0.487624174732921,1.048407060883211,0.28993285174637273,0.4509815794958387,4.999075823632793,1.975689260185625,2.7828795198895824,0.769006721120447,Oregon,2014,Early
K,80%,120,0.737079334056471,0.213353420592661,1.1111392171800238,0.48005062869660925,0.6705094503861148,0.38822515076833797,1.093829364489264,0.31700602278678225,0.4695427438175598,4.643792302642325,1.7849142684936725,2.1064689756719313,0.7460141038990897,Oregon,2014,Early
K,80%,132,0.7641057107852698,0.1387347928128195,1.1261342278761675,0.27007137957031,0.6621639568157884,0.17784605172363924,1.1231830983757825,0.37288212490392525,0.48845278031827477,3.7033634981120427,1.6168739247173576,0.9606738879397667,0.7134592648332692,Oregon,2014,Early
K,80%,144,0.7705531400532273,0.10470182194087463,1.2658873003291626,0.188135347677438,0.6778125449494458,0.1090015485189964,1.2265918180133275,0.380542154015937,0.514647128026449,3.6262393196364524,1.5442564148940174,0.6971985472244595,0.704448165740144,Oregon,2014,Early
K,80%,156,0.772733854743603,0.0987460846580156,1.3774451959819851,0.17988873821201404,0.6964499036090065,0.10606777335084296,1.26086470740055,0.37315970831428574,0.5279974571056,4.074804810419788,1.5842554618798474,0.7283515888789636,0.7063335348558757,Oregon,2014,Early
K,80%,168,0.7695934484779947,0.11074586044272165,1.27759612005737,0.20339325211737574,0.683597262071027,0.12079190617055258,1.239085948497925,0.3740955739373525,0.5150158790326208,3.78178356991038,1.5710465980173025,0.7276130813368817,0.7068157447792947,Oregon,2014,Early
K,80%,180,0.7689302534643065,0.11482752618170125,1.109402546787865,0.20687935069460975,0.6521812549636775,0.11837647610664125,1.11806859789123,0.396696391490326,0.48861161032720496,3.37277582967421,1.5816975514083775,0.7095634694914907,0.7073441410439409,Oregon,2014,Early
K,80%,192,0.7690829750369368,0.10653498495826505,1.333027140585865,0.19435135503096373,0.6863081861850435,0.11371166891974008,1.2972466460065024,0.3695468292998375,0.5237179461597234,3.56835127466997,1.5325743236243374,0.6977370194604845,0.7073367693789785,Oregon,2014,Early
K,80%,204,0.766902291592614,0.0974183756729883,1.7925669269864626,0.18941849807326477,0.7438194014051742,0.1230297268896174,1.5538717378713875,0.31827337051181726,0.5839321546782815,4.16839476141798,1.5936763993252325,0.7132576150976975,0.7163770244728442,Oregon,2014,Early
K,80%,216,0.7676984327943125,0.09039346302340281,1.9977040191043574,0.17821334259375626,0.75819684097264894,0.11802305348742817,1.5919835348773625,0.30478959084256196,0.6045516061831787,4.371443806919595,1.6770357063603976,0.7167411932506125,0.7238037030104192,Oregon,2014,Early
K,80%,228,0.7750037360365992,0.10390984976965408,1.3758594203790424,0.1862070911130645,0.683512326630345,0.10497921900594208,1.2497301828684275,0.372077521178293,0.5239544111691993,3.5994923772588026,1.625360734573855,0.679778853993522,0.7171369575323427,Oregon,2014,Early
K,80%,240,0.7750297254018678,0.1076188868042257,1.34831384412238,0.1900605502739775,0.6847031673809952,0.10443131744394185,1.292050089588235,0.36879584648617625,0.5236490814249339,3.419911937977955,1.5524396977464274,0.6630283873686396,0.7148445822710777,Oregon,2014,Early
K,80%,252,0.773694496062374,0.09412667823843512,1.60000966510921,0.1674507300487088,0.7044393808849863,0.0930436972334252,1.36994561726814,0.35233305052480873,0.5537226377013624,3.5750697829084825,1.57238823172792,0.6649208411954473,0.7186824702108172,Oregon,2014,Early
K,80%,264,0.7754373230156723,0.1031777049568387,1.3803035794026626,0.1824276748814945,0.6889290223954975,0.10010898092348039,1.3053015790329123,0.36748219757121026,0.52905585148991,3.4650524364661526,1.5565839502726901,0.684073215332415,0.720327136829191,Oregon,2014,Early
K,80%,276,0.7756262729207191,0.10720365789549195,1.1987411409614774,0.18889180944026027,0.6683392526972585,0.10230426417245313,1.1995139516804125,0.387562196048824,0.504658273090687,3.414762991327465,1.597727622933715,0.7001158577208262,0.724080764725216,Oregon,2014,Early
K,80%,288,0.7788892222057445,0.10737195382152134,1.2723284125829375,0.19032734978915225,0.6832922785769322,0.104594193213599,1.2650159305845499,0.374981175512909,0.5174228409144515,3.4832278945242625,1.5677746175836225,0.7020886600737162,0.7249876578315347,Oregon,2014,Early
K,80%,300,0.776152044573287,0.10977007105818157,1.2299353006223575,0.195342486553073,0.676394973463383,0.1080526131435235,1.2215608869148076,0.38004242307444425,0.509883544609725,3.5229541595939597,1.6011070182875975,0.7186965443148188,0.7288605434588815,Oregon,2014,Early
K,80%,312,0.7756361211728839,0.10517834685462905,1.3188065236558226,0.18873000364795975,0.6937820963740695,0.10533922531274814,1.31168594972053,0.3682965424223338,0.5266873105826988,3.6111304786139975,1.5590809678715574,0.7240967970987268,0.7293839787660612,Oregon,2014,Early
K,80%,324,0.7760008123450107,0.10601005188752585,1.30573662659653,0.19219107582981376,0.697537904097869,0.1085348835685783,1.3085604592992977,0.3676920220498023,0.5266015047887738,3.7317394991057626,1.5747625291537974,0.7372075800468028,0.7325816449695822,Oregon,2014,Early
K,80%,336,0.7762109932584608,0.10107634841536675,1.411260033106235,0.184481862620923,0.706051923597789,0.1052281338433118,1.366804503424515,0.35870024318711746,0.5402599551912179,3.7377184228858225,1.5934693887388025,0.7581990091144577,0.7365330232764085,Oregon,2014,Early
K,80%,348,0.7779683755876445,0.08867412506210912,1.4920491975838999,0.15895882938857414,0.7002494930932095,0.08827989065283585,1.36340064217628,0.3624799129060673,0.5488456890170145,3.494102791506375,1.6295724043795976,0.7952998699128707,0.7423999660282887,Oregon,2014,Early
K,80%,360,0.7786291560421075,0.10254840312714003,1.3846706596695175,0.18232275125249076,0.6946292490278517,0.10057928261471275,1.3349420443400275,0.364371351348781,0.533078618631683,3.49131057045774,1.5935470423747575,0.795320970787878,0.7413928913455607,Oregon,2014,Early
K,80%,372,0.7803003515489443,0.10999142982305223,1.2107619771461224,0.192006032020678,0.669652970105008,0.1031151284562455,1.2066314925956025,0.3841243640136375,0.505882038276118,3.325229653212035,1.6462755293442126,0.8243683252188551,0.7465856593101967,Oregon,2014,Early
K,80%,384,0.7784627339699257,0.11333346886533475,1.317609262502695,0.20371714637283025,0.6947955362026248,0.11495664544282475,1.3293037401868624,0.362582027564692,0.5240845475584875,3.6374419331724477,1.6446457909179975,0.8328370047848286,0.7499061446106238,Oregon,2014,Early
K,80%,396,0.7793733137305258,0.12040984642555776,1.4008130990696102,0.22870969975596625,0.7220276460209495,0.139849151062716,1.4209417190671525,0.34039297012430525,0.5391976314471675,4.1883346284268725,1.660172429922795,0.8052231650395683,0.750457496940278,Oregon,2014,Early
K,80%,408,0.7808105557883788,0.08885606402975665,1.9033319012004224,0.16439574992092817,0.73912795259729,0.0959505186029352,1.497134518472875,0.3239289950159575,0.5872148993863597,3.828164834705688,1.6632773789783575,0.9152690251790292,0.7603356160762235,Oregon,2014,Early
K,100%,108,0.7538015452319843,0.1499064741782105,1.1507546016547627,0.30113775826619027,0.6639422173146547,0.21318167804948326,1.1341990054052002,0.3671838010962103,0.4827718711894205,4.122565097450803,1.65589189687807,1.1242541116121343,0.708539828246084,Oregon,2014,Early
K,100%,120,0.769511829563683,0.13376258464385526,1.2271577338524275,0.24939347563979924,0.6754575767258966,0.15915537081583775,1.211774196139965,0.36712417153181975,0.4995029047106795,3.8307345680898877,1.5169152821051375,0.824597416779081,0.6940957998727557,Oregon,2014,Early
K,100%,132,0.772536547100228,0.113450128998072,1.132351210737093,0.198328371560787,0.6458070890603382,0.11052195189264291,1.1340574829773258,0.401896050652269,0.4851437231906495,3.5014031582837726,1.5068732448037625,0.617833494865036,0.680676421430944,Oregon,2014,Early
K,100%,144,0.7712752315240448,0.09543742054478682,1.4470599167147875,0.16958463554327974,0.702488988707054,0.09585699393053465,1.322912826661405,0.369898969119525,0.5349462410848616,3.8480801152466775,1.4762351057064425,0.5684264302370917,0.680931103528406,Oregon,2014,Early
K,100%,156,0.7740983010157573,0.08833392700114148,1.749291571472405,0.15583153381026577,0.7306562316032715,0.08723578401147847,1.35146716107613,0.3534257988459475,0.5582197924017952,3.64952543076441,1.5144433162808926,0.5666506177621863,0.6809856667571875,Oregon,2014,Early
K,100%,168,0.771069799515163,0.10510019485703223,1.4642877298245875,0.19162041667820875,0.7083916012730915,0.11262826532561265,1.33999147574108,0.35936663920374173,0.5353528044909173,3.9626191435684,1.493434579547545,0.5303702458302018,0.6796916718894103,Oregon,2014,Early
K,100%,180,0.7704441755927915,0.1075635424406295,1.1805332378757676,0.18993258755527048,0.6648998842280942,0.10632255369543545,1.1969398962491125,0.39229443545208675,0.5000762151278942,3.61771502887017,1.503809182066,0.529635169799672,0.6775643172824235,Oregon,2014,Early
K,100%,192,0.7688416542055547,0.10438607040296058,1.45587199832598,0.19006951093771574,0.7063485214257328,0.11246478406707375,1.3830021683456324,0.356628886939794,0.5389881478049993,3.896348138061135,1.454535266395715,0.492761907980996,0.675744995134403,Oregon,2014,Early
K,100%,204,0.7668855641486243,0.09435767001944212,2.0060813884002875,0.18365513255289354,0.7624964543889383,0.11914501204700036,1.5916215396314526,0.30424640818540827,0.6012676572943795,4.415539591350512,1.513844397520025,0.49171389435053375,0.6856060806558197,Oregon,2014,Early
K,100%,216,0.7683870403776915,0.08940304478046439,2.1250361415764876,0.1760471944077362,0.7636163517583425,0.114904638012815,1.5645399022254924,0.30129469580768176,0.6090795530087673,4.462466776888182,1.59028037297339,0.5035854967477787,0.6923432573563737,Oregon,2014,Early
K,100%,228,0.7738287530063082,0.10125732759240233,1.42829234272506,0.18366154339225524,0.694378015158617,0.10594830736059288,1.290192380128445,0.3672958620419795,0.5313887252291537,3.8336138673345626,1.5305570575558152,0.48089569365233803,0.6814333695570227,Oregon,2014,Early
K,100%,240,0.7720333150007135,0.10150486552756645,1.4475494751503324,0.18147110721590698,0.70264290463796375,0.10299146137822905,1.38136265451416,0.359194550275644,0.5393051902610693,3.7365647651244873,1.4582201178837524,0.463891439568414,0.6789863283650095,Oregon,2014,Early
K,100%,252,0.771423032077611,0.0893039844789883,1.6155720704562349,0.1610509871764712,0.7124597522267737,0.09202054804053128,1.4123071635309925,0.35204717660288876,0.5587002272896747,3.8255826246251123,1.4796160334218924,0.4861363524008805,0.6823997742632057,Oregon,2014,Early
K,100%,264,0.7733340207604356,0.09742973974328703,1.476713945244635,0.1760967000900405,0.7057212155451132,0.10052460775529587,1.3852567750877975,0.3585044813990265,0.5441842156542844,3.781983977369557,1.4637428676711375,0.49275489735753175,0.6835873380391357,Oregon,2014,Early
K,100%,276,0.7739462344203125,0.10312520907653633,1.2933777286665125,0.18374422229271026,0.6847524013048463,0.10285239759625535,1.2792613416075174,0.37738615351663873,0.5194328720197252,3.659949807197195,1.4939690740232325,0.4972677909009775,0.6856262243037755,Oregon,2014,Early
K,100%,288,0.7771177750835225,0.10816569045484355,1.3585460973866974,0.193423380181797,0.6971404823305055,0.10983346930249845,1.337669576032145,0.36408852682348347,0.5280939242170455,3.74866585859794,1.4707868285690249,0.5107863851910835,0.6885364818008898,Oregon,2014,Early
K,100%,300,0.7743668842662242,0.107797363287029,1.288473248056905,0.19225132782792675,0.6835786491767695,0.10837664800779948,1.270516672827675,0.37563860172400676,0.5168427974816485,3.6653243200894776,1.503228155487125,0.5211565501547085,0.6918842968007914,Oregon,2014,Early
K,100%,312,0.7732051159592568,0.10486332035211343,1.38379215845848,0.18991192023006875,0.70078615101701,0.10865196632358651,1.360313790423495,0.3622628056663905,0.532908499373711,3.7982457303283974,1.4667969463529151,0.5271024700465973,0.693601223043354,Oregon,2014,Early
K,100%,324,0.7748152778860773,0.10598304622515,1.3852289318943125,0.19317166745934425,0.7037227544405307,0.11142535204827925,1.3612987686594926,0.3606142486124165,0.5335011531145455,3.87800233481382,1.4804705385601151,0.5414686994015877,0.697563889213117,Oregon,2014,Early
K,100%,336,0.775357553785456,0.1083727239994905,1.4034221288060151,0.1986820619263465,0.7088133903045702,0.11590304428618525,1.3770329866913151,0.35603817952384026,0.5358838104057719,3.9591286183822723,1.4921641240981525,0.547348562197191,0.7013396275435915,Oregon,2014,Early
K,100%,348,0.7770373743163957,0.10744454387158525,1.3137552040703024,0.19284880972527602,0.688945451937845,0.1091133167086047,1.29448196163044,0.37195055097545726,0.5209751671323845,3.70702308570428,1.50634682946195,0.556745245661582,0.7038108334769008,Oregon,2014,Early
K,100%,360,0.7769340016965527,0.1095561466176085,1.3645805711512975,0.197452133593403,0.6978607072886928,0.1122544298562085,1.3433751510756176,0.36182376843095326,0.5285182576120475,3.6979665498896503,1.4824146623297374,0.5594800618440505,0.7050919180784174,Oregon,2014,Early
K,100%,372,0.7794522048382607,0.10489792579742645,1.26787974826063,0.184309238248758,0.6774590077798734,0.1005684898560364,1.2526184198933699,0.38085834381393674,0.5142523921828445,3.4171915939387776,1.5329834146708674,0.5753932148784455,0.7103582235553437,Oregon,2014,Early
K,100%,384,0.7763869571196682,0.11205893347871575,1.3809881707304925,0.20322920994826799,0.704247664787301,0.11745463704155983,1.37911788273131,0.3559160100629525,0.5324273578536767,3.7731009482614426,1.53006949624434,0.56460763613923,0.7131763609436502,Oregon,2014,Early
K,100%,396,0.7778421555099075,0.12182678914772975,1.4204346196557076,0.2279277408768185,0.7225374091949635,0.13882419294353848,1.44129696520277,0.33813968904080577,0.5403255285603723,4.111167410829878,1.5429605735482501,0.5281511510005855,0.7122769554873536,Oregon,2014,Early
K,100%,408,0.776901717947305,0.0912570767944496,1.9238552770290476,0.1687222638580597,0.7477969286200925,0.10063521160774842,1.527211208736755,0.3182797210788985,0.5904311688691015,4.222717705710505,1.5291786647896624,0.5926852886301902,0.7171710759701875,Oregon,2014,Early
A,20%,411,0.7945037575639465,0.16193921186842375,1.065801729856845,0.2682667068643463,0.6256362905183377,0.1413554825451895,1.063676014846095,0.37841970301414024,0.45964077641496626,2.5704110308831476,1.82629924038785,1.2048820966148825,0.7657295242249338,SCalifornia,2010,Late
A,20%,423,0.8001769308001665,0.132471581803194,0.9473473851291885,0.21024865134840576,0.5786322991156865,0.10116577731519263,0.9449185423479712,0.43082047073857427,0.4367135824850735,2.142142198327315,1.83449390573225,1.23805536698017,0.768777878946583,SCalifornia,2010,Late
A,20%,435,0.7988083324378817,0.13486850350002474,1.0157886451897074,0.2176605115941255,0.5977657760254118,0.10827164323312972,1.0116340485260422,0.41546075312451847,0.44967007226099226,2.307284790378735,1.806998963968795,1.2373834937677075,0.7682563717290017,SCalifornia,2010,Late
A,20%,447,0.7988652130739292,0.135368687047633,0.9999766720975922,0.2170773498833975,0.5935184337062375,0.10611300519327141,0.9971140793267452,0.4178404470690625,0.44671431835213476,2.24146693915843,1.842102016796445,1.2681973147066299,0.7713522869800478,SCalifornia,2010,Late
A,20%,459,0.7980073359970198,0.1473606695273915,1.0705520037776854,0.23995539524805126,0.6137533052668185,0.12180025192531027,1.066838707164361,0.39504599220745723,0.4574567883588677,2.3895446603705848,1.8216596154619,1.2531555112566823,0.7702821171253416,SCalifornia,2010,Late
A,20%,471,0.8002937641178747,0.141310016560397,1.0715278196655702,0.22877525007146124,0.6123972192588341,0.1144004901425085,1.0667797553018714,0.39951537263128323,0.45905247333973875,2.3725637117358103,1.8204279342908825,1.2690418875281226,0.7721106440698905,SCalifornia,2010,Late
A,20%,483,0.7993715772395167,0.13921831273338225,1.0609623941748778,0.225434620086028,0.6087218270553838,0.11295596837588427,1.055492856127652,0.40381154214857823,0.4567431524504795,2.367033725495705,1.79574500973215,1.2702854422144976,0.7723506042368092,SCalifornia,2010,Late
A,20%,495,0.7989901836873458,0.150799485980768,1.0020963709384407,0.24270601002133776,0.5938952048436807,0.12330366920184195,0.9975309553478192,0.40708408455496625,0.44216210840659076,2.26690138338217,1.8137040423127826,1.29480804625551,0.7757733613801372,SCalifornia,2010,Late
A,20%,507,0.8000206114459827,0.1527092631749365,1.042127479491298,0.247367888746586,0.6078839936413583,0.127515304148112,1.0375610142062024,0.39619989142797724,0.45137867632089473,2.3756525691956276,1.8440811544789724,1.290812629885905,0.7777376215832,SCalifornia,2010,Late
A,20%,519,0.8038462956078283,0.13572601044218824,0.9757530745865213,0.2148834305844875,0.5846013892770687,0.10326494365021341,0.9715845733817495,0.42369914633373196,0.4405900338275023,2.18228197969888,1.85569418403453,1.3204370834883274,0.7797369041753832,SCalifornia,2010,Late
A,20%,531,0.8026051954772997,0.13816850747383,1.0410242706927124,0.22171332266818575,0.6014545744692119,0.10924755958505622,1.0354205799146707,0.40951696468388926,0.452520480452141,2.288687003969165,1.836472601535505,1.3149980667325774,0.7793649565257798,SCalifornia,2010,Late
A,20%,543,0.8032233244873658,0.13396249775116975,1.0022834294826697,0.2135098868762445,0.5899914026297085,0.10325478107831378,0.9978948287228375,0.4210327308589445,0.4450888650349105,2.199768229786745,1.8669270971719576,1.3602682323739623,0.7834428592353342,SCalifornia,2010,Late
A,20%,555,0.8036434910735037,0.13871360419429302,1.05656440376829,0.223979578547394,0.607352070411262,0.11129859331993927,1.0513528495133553,0.4050592410804735,0.4560189636572485,2.3093528281018325,1.84981502964964,1.353635899879965,0.7832092529101085,SCalifornia,2010,Late
A,20%,567,0.8030592778222461,0.1318746952167435,0.9988960975481013,0.20859248861770224,0.5874992011389952,0.09912990638388205,0.9951957953905245,0.4233467527725787,0.44466624042982,2.1357892785572776,1.874662193152405,1.38753752874952,0.7863996331987688,SCalifornia,2010,Late
A,20%,579,0.8006279700058601,0.13435419147544525,1.0401238720048895,0.2140657187031535,0.5991339366458137,0.10370610882461198,1.0355629651913414,0.41319328650100723,0.452488133454526,2.2246889819573923,1.859655690481495,1.3799854147020851,0.7859430697983663,SCalifornia,2010,Late
A,20%,591,0.8034773720420217,0.125111650666895,0.9345049757610198,0.19493637352984175,0.5715074329496492,0.0895288499815148,0.9322583232505856,0.43974361868193,0.43511443851020826,2.0235689222850777,1.8713899226362325,1.4179131511061525,0.78813117460533,SCalifornia,2010,Late
A,20%,603,0.8050752395940147,0.12481070821687275,0.9845952175307068,0.19725205651378247,0.5923127703791373,0.09335811559698018,0.981949793626728,0.42744567288935276,0.44801511804398175,2.1767134872182075,1.786901739236145,1.355500423642505,0.782244852010623,SCalifornia,2010,Late
A,20%,615,0.806363577554327,0.1270866162905949,0.9455473457659662,0.20326988067882673,0.580705520605478,0.09870164137270768,0.9422416960512132,0.44126383577702677,0.43189162771559525,2.2406983000355325,1.7873492187244775,1.320042534487515,0.7814598556424325,SCalifornia,2010,Late
A,20%,627,0.8044679584787905,0.14249853329359075,0.9867746146328148,0.23084248538081675,0.5867339482601199,0.11608012148556734,0.9816429188905912,0.42296591720867227,0.43443608008825724,2.3147087751481874,1.8377498847651301,1.31222304837716,0.7842749780717233,SCalifornia,2010,Late
A,20%,639,0.8034005402752997,0.13829222489437426,0.9842423969685388,0.22019360411359348,0.5777532864219405,0.1066944237410548,0.9797435289938226,0.42687489347568297,0.4346360564085185,2.1525407008269823,1.857652372902725,1.3643301213536325,0.7893142653446608,SCalifornia,2010,Late
A,20%,651,0.8032329844128943,0.140399685151829,1.0674406589726428,0.2259678639616505,0.609192551027431,0.11189035995980812,1.0626497879758214,0.4014583220106695,0.4579366549258638,2.2907506493631375,1.85120269279613,1.4013485885075525,0.7918639788377263,SCalifornia,2010,Late
A,20%,663,0.8009000230752166,0.14795576195891574,1.0145101908293517,0.23950144022358774,0.5986994250384853,0.1227151465723398,1.0110166139224375,0.40464646381482827,0.44720766243111776,2.26682314366862,1.8850064175656676,1.42535225194362,0.7949566533867792,SCalifornia,2010,Late
A,20%,675,0.7986151472562752,0.14630829494534325,1.0340494248702636,0.23734412683865702,0.6043723949425934,0.12179939277750733,1.0301577616302913,0.4020721491443685,0.45173123965773376,2.3254365176571574,1.8739194439026199,1.3871603603436575,0.7936816812087397,SCalifornia,2010,Late
A,20%,687,0.801863113310901,0.131399031497911,0.972160301202737,0.207658805924025,0.5829667621336257,0.09837097950765218,0.9692643598489793,0.4274692140057775,0.4411740431745015,2.1457106981406078,1.8850215165185176,1.42772355934639,0.7961103014696356,SCalifornia,2010,Late
A,20%,699,0.8012420222585933,0.13319348059654176,1.0733507760777115,0.21489948112316226,0.6126071278069716,0.1053210507679127,1.070021144061265,0.40443433349255,0.462379724176514,2.3377485133556974,1.862809491854175,1.420747644786735,0.7962650872204657,SCalifornia,2010,Late
A,20%,711,0.8024498924217925,0.1306496963075085,1.049114548833916,0.210082583367443,0.6047941345961563,0.10245611231802383,1.0449006774263352,0.41202542066674575,0.4573305859626735,2.2964640264636422,1.8919596943244275,1.45870490929161,0.8001150107473562,SCalifornia,2010,Late
A,20%,723,0.8010358631714467,0.12510183442461176,1.2244265002869676,0.20638138531431274,0.6407183312485255,0.10576598698253703,1.1941732315798426,0.3836187859267143,0.49111546168741227,2.48580366701449,1.8780675296969025,1.46193840207266,0.8007247490994432,SCalifornia,2010,Late
A,20%,735,0.7995575662164307,0.10990342902086467,1.2565677998467786,0.180853541247677,0.6366232429479485,0.09116075351574347,1.205711385936123,0.391898437391127,0.49781541143901,2.40762646135323,1.9168266425392375,1.518136511918375,0.8048486951311553,SCalifornia,2010,Late
A,20%,747,0.7994025966938207,0.12050615675088233,1.2338006250574824,0.1998496859019575,0.6392715763280875,0.1026244184857725,1.1974989536444807,0.38736205781661476,0.491952779840313,2.526510017394115,1.92041318622069,1.550061526237835,0.8064206692621034,SCalifornia,2010,Late
A,40%,411,0.7816510463727,0.14528732008846926,1.1085490685128274,0.2500210950549505,0.6425419218530976,0.136907346165191,1.1040670098750225,0.380240389782423,0.47453100679594,3.0329202070027126,1.6901386684947624,0.9255672043009773,0.7544999195673004,SCalifornia,2010,Late
A,40%,423,0.786547466677666,0.12133912127213475,0.9966958181857157,0.19926099752113374,0.6011137576311673,0.09960897442706768,0.9941635085802865,0.42556792030991797,0.45357269788390653,2.550426474158125,1.6928456974837576,0.939618440700432,0.7552660881939063,SCalifornia,2010,Late
A,40%,435,0.784929434052301,0.124390413192599,1.0825675042432727,0.20887387928970524,0.6280362927830042,0.10887842921051195,1.08090678976545,0.4039964754416715,0.472065200693981,2.7694760199614272,1.6679478968343275,0.9481710881344092,0.7557529640592783,SCalifornia,2010,Late
A,40%,447,0.7860597471335717,0.12362188068264525,1.0713361730456832,0.20721641168436924,0.6239919909013028,0.10707775054484084,1.0675750620694209,0.407279696987846,0.4693863826108918,2.7219206381860026,1.704617732931065,0.9740666323923722,0.7599365744784292,SCalifornia,2010,Late
A,40%,459,0.7865403638276656,0.11708141133815125,1.2048898633236063,0.196563342296409,0.6408885190358335,0.10204580051117434,1.1623238752987048,0.391736436143053,0.491268096321568,2.7111330027636025,1.7052793703191824,0.989443284819423,0.762093625403276,SCalifornia,2010,Late
A,40%,471,0.7888373693836808,0.1022730939456239,1.264909840708168,0.17011528642999652,0.6441206197730095,0.08615383515413194,1.194890296493023,0.39370457446586427,0.5037934732067305,2.6217115017377974,1.71602532191546,1.0155907184177737,0.7649212520392662,SCalifornia,2010,Late
A,40%,483,0.7873486007287025,0.120910500274219,1.149508368724975,0.20313816025424475,0.637322303634742,0.10522732237223656,1.13243309606236,0.39536715983453596,0.4834446678981372,2.739755091688905,1.681343181127535,1.0251504682882557,0.7642561560689032,SCalifornia,2010,Late
